bitrix_id,id,sub_category_id,name,slug,cross_number,image_url,is_deleted
F22-231,ede18306-1742-4ef1-a7fd-df9c4560b227,d4be9ccd-624d-4be9-abfc-7770641b7efa,Датчик стояночного тормоза (ручника) 4417900,datchik-stoianochnogo-tormoza-ruchnika-4417900,4417900,https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-232,39860b9e-1bb3-4281-92e8-4421ee92c910,d4be9ccd-624d-4be9-abfc-7770641b7efa,Датчик уровня тормозной жидкости - крышка бачка 6174635,datchik-urovnia-tormoznoi-zhidkosti-kryshka-bachka-6174635,"6174635, 89FB 2L414 AA",https://storage.yandexcloud.net/tcf-images/products/39860b9e-1bb3-4281-92e8-4421ee92c910.png,False
378186,91859b3c-e009-4b34-a337-6a3d7a95bf40,d4be9ccd-624d-4be9-abfc-7770641b7efa,Датчик износа передних колодок Transit 2014- / Custom 2013-,datchik-iznosa-perednikh-kolodok-transit-2014-custom-2013,"2019275, 1843310, BK21 2N248-AC, BK21 2N248-AD",https://storage.yandexcloud.net/tcf-images/products/91859b3c-e009-4b34-a337-6a3d7a95bf40.jpeg,False
F22-233,220b3bac-924c-4319-ba34-a451a3eec2a1,d83eda7a-fcb4-442f-89e0-d155cd102cd9,"1,0/1,25/1,4/1,6/1,8/2,0/2,3//1,8TDI/2.0TD/2.2TD/2.4TD (0.25-0.5Bar) 1995-",10-125-14-16-18-20-23-18tdi-2-0td-2-2td-2-4td-0-25-0-5bar-1995,"1095149, 1116647, 1363512, 1131J2, 3S71 9278 AB, 06-08011-SX, 1131.J2 [зеленый:1363512 FAE12613 / 3S71 9278 AB - 3S71 9278 AA - 98AB 9278 AA - 98AB 9278 CA - 1363198 - E-330028 - - SW90033 -1131J2 - 9659173880 - 1053881 - 1053882 - 1084764 - 1095149 - 1363198 / HELLUX		300501
",https://storage.yandexcloud.net/tcf-images/products/220b3bac-924c-4319-ba34-a451a3eec2a1.jpg,False
F22-245,60f0a890-c717-42db-a041-da2f4eacf84a,d83eda7a-fcb4-442f-89e0-d155cd102cd9,1.4TDCi / 1.6TDCi / 2.0TDCi (кроме Transit) (0.5Bar) 2004-,1-4tdci-1-6tdci-2-0tdci-krome-transit-0-5bar-2004,"1145966, 2S6Q9278AA, 1486742, 2S6Q9278AB, RENAULT 9631846480, LAND ROVER LR005365, MINI 12617568481, 11427805983, 12617536724, CITROEN PEUGEOT 1131C5,",https://storage.yandexcloud.net/tcf-images/products/60f0a890-c717-42db-a041-da2f4eacf84a.jpg,False
F22-247,5f05dfdf-6226-4e13-96fe-11ded00f0c0b,d83eda7a-fcb4-442f-89e0-d155cd102cd9,2.0 CVH Split Port Focus-I USA,2-0-cvh-split-port-focus-i-usa,"SW6373, 6U5Z9278A,  VEMO V25730076, 1U5Z9278AA, 1U5Z9278BA, F8AZ9278BA",https://storage.yandexcloud.net/tcf-images/products/5f05dfdf-6226-4e13-96fe-11ded00f0c0b.jpg,False
F22-250,a73c5490-6140-4e0c-b516-3a3e2140bf57,d83eda7a-fcb4-442f-89e0-d155cd102cd9,2.3D / 2.5D Sierra / Scorpio / Granada,2-3d-2-5d-sierra-scorpio-granada,"6049019, 78GB 9278 AA, 6049019, 78GB9278AA",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-257,56c60216-2c7b-4dcb-9907-0178c53da79c,d83eda7a-fcb4-442f-89e0-d155cd102cd9,2.5 TD Scorpio 1988-1994 / PEUGEOT,2-5-td-scorpio-1988-1994-peugeot,"86GB 9278 AB, 1646357, GPS138, NUC10008, 113114, 91521113, 9152111480, 113145, 91040130,",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-258,9128a166-a016-4cff-ae9d-8658f8c6e284,d83eda7a-fcb4-442f-89e0-d155cd102cd9,"OHC , DOHC, CVH, HCS, Zetec, 1.8D 1976-2017",ohc-dohc-cvh-hcs-zetec-1-8d-1976-2017,"86AB9278BA, 6539971, 81AE9278BA, 6062916, 81AB9278AA, 6170902, 6716335, 90AB9278AA, 6499475, F5RZ9278A, 3466716, 1647828, 90AB9278AB, D8HZ9278A, D4AZ9278A, D8HZ6278A, 98FB9278AA, D0HZ9278A, 86AB9278AA, 1027970, 81AB9278BA, 6513125, 86AB9278BB, 180001",https://storage.yandexcloud.net/tcf-images/products/9128a166-a016-4cff-ae9d-8658f8c6e284.png,False
F22-265,8b1a3a45-ee43-483f-8fcc-f059d59d3589,d83eda7a-fcb4-442f-89e0-d155cd102cd9,Ranger 2.5 TD 1997 - 06.2006 / Probe 1998- / Mazda датчик температуры масла,ranger-2-5-td-1997-06-2006-probe-1998-mazda-datchik-temperatury-masla,"3405645, B59318840A, 3465427, B3C818840, 3601374",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-266,a93150b1-3271-48c6-becd-4221d807c23f,d83eda7a-fcb4-442f-89e0-d155cd102cd9,Датчик масла TRANSIT 2.5D / TD 1986-2000,datchik-masla-transit-2-5d-td-1986-2000,"6703036, 92VB 9278 AA - 6163243 / SOB111; 0608039SX; 12040; 1800031; 50540; 70031; PE70016; 330014; 72076; 6090246; 6123243; 6703036; 92VB9278AA; 94600398; 0910001; 1483; 161204Z; 1734371; 302504; 302504056; 30607030036; 411200052; 500031; 510050010800; 7532076; 82059; BSG30840078; E514116; L2059; V25730015; VE14482; WG1492369; WG1838189; XOPS5",https://storage.yandexcloud.net/tcf-images/products/a93150b1-3271-48c6-becd-4221d807c23f.jpg,False
F22-273,3423e251-4d6c-403a-9284-600e0ddaf043,ecbbb919-7533-404d-945a-aa1ea63fe578,Вкл. вент. (XEFS 51) CVH 1991- HCS / 2.8i / 2.9i 102-97°C,vkl-vent-xefs-51-cvh-1991-hcs-2-8i-2-9i-102-97degc,"7001604, 6186463, 6142676, 92AB8B607AA, 1652990, 85GB 8B607 B1A, 7001611, 6186464",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-275,efab0fc3-d204-4555-9d3d-8446ed2122b8,ecbbb919-7533-404d-945a-aa1ea63fe578,Вкл.вент. (XEFS 13) все Escort 1980-1986 102-93°C,vkl-vent-xefs-13-vse-escort-1980-1986-102-93degc,"6104435,",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-278,db015b8d-f3b1-4677-b3ef-a33aaff5bae7,ecbbb919-7533-404d-945a-aa1ea63fe578,"Вкл.вент. DOHC, Zetec, 1.8 TD, Scorpio 2.5 D / TD (4 контакта)",vkl-vent-dohc-zetec-1-8-td-scorpio-2-5-d-td-4-kontakta,"VETS2616, VERNET, 7001607, 6154134, 7001605, 87BB8B607AA, 6154134, 7001605, 87BB 8B607 AA",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-283,2ef61b46-4013-47a0-b8b7-992c50358701,ecbbb919-7533-404d-945a-aa1ea63fe578,Вкл.вент. Escort 1.4 / 1.6i 117-112°C,vkl-vent-escort-1-4-1-6i-117-112degc,,https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-285,2a8f4b29-71aa-4037-9234-b50db33164a2,ecbbb919-7533-404d-945a-aa1ea63fe578,Вкл.вент. TRANSIT DOHC 1994-2001,vkl-vent-transit-dohc-1994-2001,"94VB 8B607 AB,",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-286,8dba0c3c-ebfa-46a1-80f9-8e806fe7a557,ecbbb919-7533-404d-945a-aa1ea63fe578,Вкл.вент.(XEFS 37) Escort 1.3 OHV / HCS 1986-88 79-74°C,vkl-vent-xefs-37-escort-1-3-ohv-hcs-1986-88-79-74degc,"86AB 8B607 AA, 6155859",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-288,fa7f0fdd-f20e-4111-892e-9b54ceca6a91,ecbbb919-7533-404d-945a-aa1ea63fe578,Вкл.вент.(XEFS 50) Sierra 2.3D / Escort 1.8D 1988-2001 95-88°C,vkl-vent-xefs-50-sierra-2-3d-escort-1-8d-1988-2001-95-88degc,"1620823, 1620824, 84FB 8B607 AA, 84FB8B607AA",https://storage.yandexcloud.net/tcf-images/products/fa7f0fdd-f20e-4111-892e-9b54ceca6a91.jpg,False
F22-289,03179c75-a5ae-4efe-a264-b2d1067e241b,ecbbb919-7533-404d-945a-aa1ea63fe578,Вкл.вент.(XEFS 52) все Escort 1986-1995 92-87°C,vkl-vent-xefs-52-vse-escort-1986-1995-92-87degc,"7001612, 92FB 8B607 AB",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-298,6141b273-053f-4193-b61d-35d1a45301b4,ecbbb919-7533-404d-945a-aa1ea63fe578,Вкл.вент.(XEFS 92) Scorpio 2.5 D  -AC 1985-1992  (2 контакта),vkl-vent-xefs-92-scorpio-2-5-d-ac-1985-1992-2-kontakta,7001614,https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-301,f71aec73-fbf9-4ed2-8d60-90ff6b1df6f5,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры воздуха  Zetec-E / 1.8 TD LYNX / 2.5 D / TD 1090457,datchik-temperatury-vozdukha-zetec-e-1-8-td-lynx-2-5-d-td-1090457,"1090457, 7256454, F7RF12A697AA, F6SF12A697AA, F62F12A697AA, 4046339, 1090457, YC1F12A697AB, F6SF12A697AB, 3906827, MAZDA FSB918845 - PE12036",https://storage.yandexcloud.net/tcf-images/products/f71aec73-fbf9-4ed2-8d60-90ff6b1df6f5.jpg,False
F22-305,d773d95a-3b03-469b-8c0d-1a993d35ded7,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры воздуха 2.2 TDCI / 1.5 TDCI / 2.0 TDCI 2006-,datchik-temperatury-vozdukha-2-2-tdci-1-5-tdci-2-0-tdci-2006,"M5A12A697AB, 2S6Q12A697AB, 3M5A12A697AD, 2S6Q12A697AA, 1719362, 1348613, 1530145, 1331461, 1251249, 3M5A12A697AC, 9C1112A697AB, 9C1112A697, 1423736, 2S6Q12A697AC, 1359930, 1333818 CITROEN/PEUGEOT1920JL, 96646125, 1920GF, 1920PJ, 96554327, 9664612580",https://storage.yandexcloud.net/tcf-images/products/d773d95a-3b03-469b-8c0d-1a993d35ded7.jpg,False
F22-307,df1c8da6-1513-4d93-b0d9-75f8da60b2ba,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры воздуха 3477940,datchik-temperatury-vozdukha-3477940,"3477940, 1994017, F5AF12A697AA, FAE 33224",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-309,72123cf3-42d9-416a-a76f-220c4a994f83,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры воздуха 6740335,datchik-temperatury-vozdukha-6740335,"6740335, 1629085, E0 AE 12A697 AA, E0 AZ 12A697 A, E1 AZ 12A697 A, E4 AF 12A697 AA, E7 AZ 12A697 A, F1 AF 12A697 BA, F2 DE 12A697 AA, F2 DF 12A697 AA MAZDAZZL1-18-845, ZZM1-18-845 VW026 906 161 6",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-311,e82ee6dc-438a-4d07-92d2-7e054ab7757a,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя  Mondeo 2.5V6  1993-2000,datchik-temperatury-dvigatelia-mondeo-2-5v6-1993-2000,3901186,https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-312,b6a9384d-35ea-4b71-8dae-8b683b2c4dc6,ecbbb919-7533-404d-945a-aa1ea63fe578,"Датчик температуры двигателя (XTT 44) 1.8 D, OHC, DOHC 1988-1991 / V6 1985-1994",datchik-temperatury-dvigatelia-xtt-44-1-8-d-ohc-dohc-1988-1991-v6-1985-1994,"1701341, 6098273, 86VB 10884 BA, 6145143",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-317,67cc2dee-6012-45cd-9456-e9c119b874a1,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя (XTT 70) 2.0 V6 / 2.3 V6 1977-1983,datchik-temperatury-dvigatelia-xtt-70-2-0-v6-2-3-v6-1977-1983,,https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-318,4ceb40f8-db6e-4b59-9cd2-5e09eb56a6da,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя (XTT 71) Escort 1983-1990 / Sierra 1987-1993 фиолетовый,datchik-temperatury-dvigatelia-xtt-71-escort-1983-1990-sierra-1987-1993-fioletovyi,"6146864, 1830082",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-321,964f3a2c-9440-4c8c-8e17-81d9805ed751,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя (XTT 8) Escort / Sierra,datchik-temperatury-dvigatelia-xtt-8-escort-sierra,6076967,https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-323,f9d8f8ba-bf6d-4660-b210-6b8ba41e7dc5,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя (XTT 85) 2.3D / 2.5D 1976-1985,datchik-temperatury-dvigatelia-xtt-85-2-3d-2-5d-1976-1985,,https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-324,f8ae564c-80cb-4842-9025-f8b212e5d03f,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя (XTT 86) 2.3D / 2.5D 1986-1993,datchik-temperatury-dvigatelia-xtt-86-2-3d-2-5d-1986-1993,"6146863, 85BB10884AA, 6146863, 85BB 10884 AA",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-327,c11abc4f-13b7-4fd9-a765-a4755c0fc5ee,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя (XTT 9) OHV,datchik-temperatury-dvigatelia-xtt-9-ohv,,https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-328,a51b4a65-2a11-4e20-901f-1b356994409c,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя (на ЭБУ) 1985-1995,datchik-temperatury-dvigatelia-na-ebu-1985-1995,6810428,https://storage.yandexcloud.net/tcf-images/products/a51b4a65-2a11-4e20-901f-1b356994409c.jpg,False
F22-334,3c989af8-b5c1-47f0-ac0d-fcd7490a25d8,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя (на ЭБУ) 1995->,datchik-temperatury-dvigatelia-na-ebu-1995,"3F1A 12A648 AB, 5263219, 1L2412A648BA, 4323633, 4337456, 5042970, 7158126, F5AF12A648AA, F5AF12A648AB, 1E0018510, C20118140Z01, ZZM118707, 30711661, 30711661A, 1L24 12A648 BA, 5263219, 4323633, 4337456, 5042970, 7158126, F5AF12A648AA, F5AF12A648AB,",https://storage.yandexcloud.net/tcf-images/products/3c989af8-b5c1-47f0-ac0d-fcd7490a25d8.jpg,False
F22-339,242385fa-eec7-42f9-879c-00205d8d231a,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя 1.4 / 1.6 Zetec-S Focus I 1998-2007 / F-150 1997-20010,datchik-temperatury-dvigatelia-1-4-1-6-zetec-s-focus-i-1998-2007-f-150-1997-20010,"5040463, 8L3A 6G004 AA, 8L3Z 6G004 A,",https://storage.yandexcloud.net/tcf-images/products/242385fa-eec7-42f9-879c-00205d8d231a.jpg,False
F22-343,ed736226-8b61-42cc-aa99-a69fa096e209,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя 1.8 TD LYNX (С проводом) 1998-> / Connect 1.8 TD 2002-2013,datchik-temperatury-dvigatelia-1-8-td-lynx-s-provodom-1998-connect-1-8-td-2002-2013,"1742833, 9C11 6G004 BA, 98FF6G004AC, 1742833, 1710151, 9C116G004BD, 4074917, 1552452, 1770524, 1079267, 9C116G004BA ",https://storage.yandexcloud.net/tcf-images/products/ed736226-8b61-42cc-aa99-a69fa096e209.jpg,False
F22-349,4d0bb416-46f1-4535-9142-f597e16b21d5,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя 2.3 D в головке (XTS 6) d=18 mm,datchik-temperatury-dvigatelia-2-3-d-v-golovke-xts-6-d-18-mm,6065385,https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-351,7f68555b-02ea-49df-84ad-a25fe4344652,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя 2.3 D в головке (XTS 8) M14x1.25,datchik-temperatury-dvigatelia-2-3-d-v-golovke-xts-8-m14x1-25,"1645282, 6590140, 90GB10B843AA, 95579683, 024243, 95495591, 024230",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-352,228cfbf5-381e-4beb-81b6-84b87fb392bb,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя DOHC 1998-> / 2.0 Zetec-E USA 1998-2002,datchik-temperatury-dvigatelia-dohc-1998-2-0-zetec-e-usa-1998-2002,,https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-353,21f5575a-c1e4-41de-9b31-d233a24795a9,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя Fiesta / Ka 1.3 SOHC,datchik-temperatury-dvigatelia-fiesta-ka-1-3-sohc,"1089854, WS2680, 1089854, 1089854, XS6F12A648BA, XS6F12A648BA",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-356,abe26e0c-4b95-4771-8a5d-fe625cda163f,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя Focus 1.6 TD / 2.0 DURATORQ-TDCI,datchik-temperatury-dvigatelia-focus-1-6-td-2-0-duratorq-tdci,"1342631, 1204700, 2S6Q 12A648 AB, VOLVO 30757235, CITROEN PEUGEOT 1338E2, 1338C1,",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-360,393f06d3-48fc-4459-8b42-11741b22bcbf,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя OPEL / CHEVROLET / Honda Accord,datchik-temperatury-dvigatelia-opel-chevrolet-honda-accord,"195E13, 5972332, 60523383, 76470040, 05972332, 46125769, 1953211010000, 60808142, 60513205, 7702239, 4393601, 7770239, 98424793, 60800167, 605132050, 195321101000, 1953211010, 9946866, 605343120, 19532110100000 SAAB 9357021, 935702, 9351438, 4770228,",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-361,3dca3b57-170c-481d-85f1-801e7cded3e3,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя Ranger 2.5 TD 2007-2012,datchik-temperatury-dvigatelia-ranger-2-5-td-2007-2012,"8942216010000, 8942216010000, 1448377, 6M3412A648AA, 1448377, 6M3412A648AA, GENERAL MOTORS 94856779, 94856779 HONDA37870P7A005, 37870P7A005 MAZDAKLK118840, KLK118840 SUZUKI1365050F10000, 1365050G10000, 1365050F10000, 1365050G10000 TOYOTA 894221",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-362,c8a53db4-c58a-4adb-a39d-f368d071b003,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя Sierra / Scorpio DOHC 91- / Fiesta / Escort 1988-08 зеленый,datchik-temperatury-dvigatelia-sierra-scorpio-dohc-91-fiesta-escort-1988-08-zelenyi,"1657685,  89FB 10884 AA",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-366,51c7605a-e542-444b-b22a-d82fa6c9fc21,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя Sierra 1.8 TD в корпусе термостата,datchik-temperatury-dvigatelia-sierra-1-8-td-v-korpuse-termostata,"EPS 1840077, 50015",https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-367,aa5e21db-daac-4a6d-b55d-1e19cf8fb6bc,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя TDCI / Duratec / Ecoboost 2003- на компьютер 1484876,datchik-temperatury-dvigatelia-tdci-duratec-ecoboost-2003-na-kompiuter-1484876,"7M51 12A648 BA, 4093827, 1109340, 1484876, 1458378, 7M5112A648BA, 1702985, 1L2Z12A648AA, 3L8A12A648AA, 3L8A12A648BA, 1540574, 6M5112A648AA, 7C1112A648AA, 1L2A12A648AA, 4529853, 7M5112A648AA, XS6F12A648CA, 4346360, XS6F12A648CB, XS6Z12A648CA, 1484876, MASTERKIT
77MS197",https://storage.yandexcloud.net/tcf-images/products/aa5e21db-daac-4a6d-b55d-1e19cf8fb6bc.jpg,False
F22-371,61a79910-bab7-47c1-853c-b20c494272f5,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя TDCI / Duratec / Ecoboost 2003- на компьютер 1484877,datchik-temperatury-dvigatelia-tdci-duratec-ecoboost-2003-na-kompiuter-1484877,"7M51 12A648 BA, 4093827, 1109340, 1484876, 1458378, 7M5112A648BA, 1702985, 1L2Z12A648AA, 3L8A12A648AA, 3L8A12A648BA, 1540574, 6M5112A648AA, 7C1112A648AA, 1L2A12A648AA, 4529853, 7M5112A648AA, XS6F12A648CA, 4346360, XS6F12A648CB, XS6Z12A648CA, 1484876,",https://storage.yandexcloud.net/tcf-images/products/61a79910-bab7-47c1-853c-b20c494272f5.jpg,False
F22-373,e1dae020-421d-4a6d-9ea0-c402495dbd72,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя Transit / Mondeo 2.4TD / 2.0TD / 2.2TD 2000-2014 Zetec-E,datchik-temperatury-dvigatelia-transit-mondeo-2-4td-2-0td-2-2td-2000-2014-zetec-e,"1108931,1121670, 1320256, 1483838, 1557880, 1770525, 9C11-6G004-DA, 9C11-6G004-DD, XS7F-6G004-AB, XS7F-6G004-AC, XS7F-6G004-AD, NF065, 1320255, 1770531 1710157 9C11 6G004 EA 9C11 6G004 EB 9C11 6G004 EC YC1F 6G004 BE 1742834 1770531",https://storage.yandexcloud.net/tcf-images/products/e1dae020-421d-4a6d-9ea0-c402495dbd72.png,False
F22-378,a8820e48-2510-42e4-8c71-4594551ecf02,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя Transit 2.0 DOHC 08.1994-1998,datchik-temperatury-dvigatelia-transit-2-0-dohc-08-1994-1998,6193368,https://storage.yandexcloud.net/tcf-images/default.svg,False
F22-379,5af73638-e8f7-4e50-a677-0a8129b2719a,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя Transit 2.5 D / TD 1991-1997,datchik-temperatury-dvigatelia-transit-2-5-d-td-1991-1997,"6635175, 1013062, F5RZ-10884-A, 92VB 10884 AA, EP 1815DP GROUP",https://storage.yandexcloud.net/tcf-images/products/5af73638-e8f7-4e50-a677-0a8129b2719a.jpg,False
F22-384,4e3b7f85-6548-49a5-a9f2-09209e55d4c6,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя Transit 2.5 D 1986-1991 / все V6 1994-1998,datchik-temperatury-dvigatelia-transit-2-5-d-1986-1991-vse-v6-1994-1998,7171007,https://storage.yandexcloud.net/tcf-images/products/4e3b7f85-6548-49a5-a9f2-09209e55d4c6.jpg,False
F22-387,9f943dfb-0834-4940-a4bb-60c86ecea7f1,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя Transit 2.5D / TD 1997-2000 / Mondeo 1.8TD 1996-2000 / DOHC 1998-> / 2.0 Zetec-E USA 1998-2002,datchik-temperatury-dvigatelia-transit-2-5d-td-1997-2000-mondeo-1-8td-1996-2000-dohc-1998-2-0-zetec-e-usa-1998-2002,"3999215, F83F10884AA, F83F 10884 AA, MEAT&DORIA 82470, 33750",https://storage.yandexcloud.net/tcf-images/products/9f943dfb-0834-4940-a4bb-60c86ecea7f1.jpeg,False
F22-390,b1eefe8b-96d1-4348-a1d2-d44b534e652a,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя Zetec-E / DOHC 1988-1997 / Connect 1.8 Zetec-E 2002-2012,datchik-temperatury-dvigatelia-zetec-e-dohc-1988-1997-connect-1-8-zetec-e-2002-2012,"91AB 10884 AA, 6193368, 97FB 10884 AA",https://storage.yandexcloud.net/tcf-images/products/b1eefe8b-96d1-4348-a1d2-d44b534e652a.jpeg,False
F22-391,558ce32d-0223-4287-af78-33502491d414,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя Zetec-E / DOHC 1988-1997 / Connect 1.8 Zetec-E 2002-2013,datchik-temperatury-dvigatelia-zetec-e-dohc-1988-1997-connect-1-8-zetec-e-2002-2013,"91AB 10884 AA, 6193368, 97FB 10884 AA",https://storage.yandexcloud.net/tcf-images/products/558ce32d-0223-4287-af78-33502491d414.jpg,False
F22-398,9ed15052-18f3-4a50-9ec9-b809756ae842,ecbbb919-7533-404d-945a-aa1ea63fe578,Датчик температуры двигателя Zetec-E / Duratec / DOHC 1996-01.2008 на компьютер 1047284,datchik-temperatury-dvigatelia-zetec-e-duratec-dohc-1996-01-2008-na-kompiuter-1047284,"1047284, F8CZ12A648AA, 3929104, F62F12A648AA, 4537712, 3329104, F62Z12A648AA, 8E5A12A648AA, 978F12A648AA, 5072891, F77Z12A648AA, F8CZ12A648B, XU3F12A648AA, F8CZ12A648B, F8CZ12A648AA, 1047284, F77Z12A648AA, F62Z12A648AA, F62F12A648AA, 3329104 / 8E5A-12A648-AA",https://storage.yandexcloud.net/tcf-images/products/9ed15052-18f3-4a50-9ec9-b809756ae842.jpeg,False
F22-407,f0547d2b-90a3-43e4-81fb-ee675bfbc1ee,df617c82-6cff-4bdb-8686-7ba5d94bc9b1,Датчик воды топливного фильтра нижний TR V-184,datchik-vody-toplivnogo-filtra-nizhnii-tr-v-184,"4047097, YC15 9192 AA",https://storage.yandexcloud.net/tcf-images/products/f0547d2b-90a3-43e4-81fb-ee675bfbc1ee.jpg,False
F22-408,87e1c1c3-7607-4e0a-848a-dc0437972ccc,df617c82-6cff-4bdb-8686-7ba5d94bc9b1,Датчик давления топлива (в рампе) Transit 2011-> 2.2 TDCI,datchik-davleniia-topliva-v-rampe-transit-2011-2-2-tdci,"55PP4001, 55PP40-01,1717578, 85PP40-02MYA",https://storage.yandexcloud.net/tcf-images/products/87e1c1c3-7607-4e0a-848a-dc0437972ccc.jpg,False
F22-410,7becd220-c092-4900-8bc1-94fa6d0c265a,df617c82-6cff-4bdb-8686-7ba5d94bc9b1,Датчик давления топлива 1.4TDCi / 1.6TDCI,datchik-davleniia-topliva-1-4tdci-1-6tdci,"9670076780, 3M5Q 9D280 TT, FSE 11-424-058

",https://storage.yandexcloud.net/tcf-images/products/7becd220-c092-4900-8bc1-94fa6d0c265a.jpg,False
F22-411,25fa80b1-4e15-4fb7-b2a2-7a0c59873a65,df617c82-6cff-4bdb-8686-7ba5d94bc9b1,"Датчик давления топлива Connect 1.8TDCI, Mondeo 2.0TDCI, Transit 2000-2006",datchik-davleniia-topliva-connect-1-8tdci-mondeo-2-0tdci-transit-2000-2006,"1455675, 9658227880, 9224, 1447993, PEUGEOT-CITROEN 1920GW, 55PP06-03 , 1447993, 1319685, 1334946, 55PP03-02, 8200584032, 8200057345, 82000584032, 55PP03-01, 9307Z507A, 9307Z511A",https://storage.yandexcloud.net/tcf-images/products/25fa80b1-4e15-4fb7-b2a2-7a0c59873a65.jpg,False
F22-414,d1825d3f-2d49-4667-a0d3-5b95a73f1de4,df617c82-6cff-4bdb-8686-7ba5d94bc9b1,"Датчик давления топлива Connect 1.8TDCI, Mondeo 2.0TDCI, Transit 2000-2007",datchik-davleniia-topliva-connect-1-8tdci-mondeo-2-0tdci-transit-2000-2007,"1455675, 9658227880, 9224, 1447993, PEUGEOT-CITROEN 1920GW, 55PP06-03 , 1447993, 1319685, 1334946, 55PP03-02, 8200584032, 8200057345, 82000584032, 55PP03-01, 9307Z507A, 9307Z511A , 5WS40039, 1112958979, 4M5Q-9D280-DB, 1445928 , 2T14 9D280 TT, FSE 11-424-055
",https://storage.yandexcloud.net/tcf-images/products/d1825d3f-2d49-4667-a0d3-5b95a73f1de4.webp,False
